from	to	type
Ep300	Gata4	Unknown
Ep300	Hmox1	Activation
Ep300	Hrh4	Unknown
Ep300	Il6	Unknown
Ep300	Irf2	Unknown
Ep300	Irs1	Unknown
Ep300	Klf5	Unknown
Ep300	Ldha	Activation
Ep300	Mef2c	Unknown
Ep300	Hinfp	Activation
Ep300	Mmp2	Unknown
Ep300	Mmp9	Activation
Ep300	Mt1	Activation
Ep300	Myb	Activation
Ep300	Myod1	Activation
Ep300	Neurod1	Activation
Ep300	Nos2	Activation
Ep300	Npas2	Unknown
Ep300	Npr1	Unknown
Ep300	Nr0b2	Activation
Ep300	Nr1h4	Repression
Ep300	Pou5f1	Unknown
Ep300	Pparg	Activation
Ep300	Ptgs2	Unknown
Ep300	Rarb	Unknown
Ep300	Rs1	Unknown
Ep300	Scd1	Unknown
Ep300	Smad3	Unknown
Ep300	Socs3	Unknown
Ep300	Spp1	Activation
Ep300	Stat5a	Activation
Ep300	Tapbp	Unknown
Ep300	Tff2	Repression
Ep300	Tnfsf10	Activation
Ep300	Tnfsf13b	Activation
Ep300	Txnip	Unknown
Ep300	Wnt4	Unknown
Epas1	Abcg2	Unknown
Epas1	Cdh5	Activation
Epas1	Cited2	Activation
Epas1	Col10a1	Activation
Epas1	Efna1	Unknown
Epas1	Epo	Unknown
Epas1	Flt1	Unknown
Epas1	Fxn	Repression
Epas1	Kdr	Unknown
Epas1	Pou5f1	Activation
Epas1	Runx2	Activation
Epas1	Serpine1	Activation
Epas1	Vcam1	Unknown
Epc1	Tagln	Activation
Epo	Osm	Activation
Epor	Cish	Activation
Erf	Utrn	Repression
Erg	Cdh5	Unknown
Erg	Erg	Activation
Erg	Icam2	Unknown
Erg	Lyl1	Activation
Erg	Snai1	Unknown
Erg	Snai2	Unknown
Erg	Vim	Unknown
Erg	Vwf	Unknown
Esr1	Bmp2	Unknown
Esr1	Casp12	Unknown
Esr1	Ccnd1	Activation
Esr1	Cdkn1a	Repression
Esr1	Cyp19a1	Unknown
Esr1	Esrra	Unknown
Esr1	F12	Activation
Esr1	Fasl	Activation
Esr1	Fos	Unknown
Esr1	H19	Unknown
Esr1	Igf1	Activation
Esr1	Ltf	Unknown
Esr1	Myc	Activation
Esr1	Nell2	Activation
Esr1	Nr0b2	Unknown
Esr1	Nrf1	Activation
Esr1	Pik3r1	Unknown
Esr1	Pou3f1	Unknown
Esr1	Pparg	Repression
Esr1	Ptgs1	Activation
Esr1	Slc2a4	Unknown
Esr1	Slc7a1	Unknown
Esr1	Srebf1	Unknown
Esr1	Stat3	Unknown
Esr1	Stat5a	Repression
Esr1	Tac2	Activation
Esr1	Th	Activation
Esr1	Tnfsf11	Unknown
Esr1	Vegfa	Unknown
Esr2	Akt1	Activation
Esr2	Ar	Repression
Esr2	Bcl2	Activation
Esr2	Bmp2	Activation
Esr2	Casp3	Repression
Esr2	Casp8	Repression
Esr2	Igf1r	Repression
Esr2	Mapk1	Repression
Esr2	Mapk3	Repression
Esr2	Mapk8	Repression
Esr2	Nell2	Activation
Esr2	Pparg	Repression
Esr2	Ptgds	Activation
Esr2	Ptgs1	Activation
Esr2	Slc2a4	Unknown
Esr2	Stat5a	Repression
Esr2	Vegfa	Unknown
Esrra	Acadm	Unknown
Esrra	Apoa4	Activation
Esrra	Nrip1	Activation
Esrra	Ppara	Unknown
Esrra	Ppargc1a	Activation
Esrra	Rb1cc1	Unknown
Esrra	Spp1	Unknown
Esrra	Trp53	Unknown
Esrrb	Nanog	Unknown
Esrrb	Nr0b1	Activation
Esrrb	Usp17le	Unknown
Esrrg	Mir127	Activation
Esrrg	Mir433	Activation
Esrrg	Nr0b1	Activation
Esrrg	Yy1	Unknown
Ets1	Emsy	Unknown
Ets1	Angpt2	Activation
Ets1	Anpep	Unknown
Ets1	Bmp4	Activation
Ets1	Ccl2	Unknown
Ets1	Cd3d	Activation
Ets1	Cd4	Activation
Ets1	Cdh5	Unknown
Ets1	Cdkn2a	Activation
Ets1	Csf1r	Activation
Ets1	Csf3r	Activation
Ets1	Pf4	Unknown
Ets1	Ebf1	Unknown
Ets1	Egr1	Activation
Ets1	Erg	Activation
Ets1	Fli1	Unknown
Ets1	Fos	Activation
Ets1	Foxp3	Unknown
Ets1	Hmox1	Activation
Ets1	Ighm	Activation
Ets1	Ikzf1	Activation
Ets1	Il10	Repression
Ets1	Il5	Activation
Ets1	Il7r	Activation
Ets1	Itga2b	Activation
Ets1	Kdr	Unknown
Ets1	Krt8	Unknown
Ets1	Ltbr	Unknown
Ets1	Met	Unknown
Ets1	Mir126a	Activation
Ets1	Mmp13	Unknown
Ets1	Mmp1a	Activation
Ets1	Mmp3	Unknown
Ets1	Mmp9	Activation
Ets1	Nos3	Unknown
Ets1	Npr1	Unknown
Ets1	Nr2f1	Activation
Ets1	Nr2f2	Unknown
Ets1	Oprd1	Unknown
Ets1	Pcyt1a	Unknown
Ets1	Prdm1	Repression
Ets1	Ptgs2	Unknown
Ets1	Retnla	Activation
Ets1	Rnf11	Unknown
Ets1	Runx2	Activation
Ets1	Runx3	Unknown
Ets1	Sell	Activation
Ets1	Serpinb5	Activation
Ets1	Sh2d1a	Unknown
Ets1	Spp1	Unknown
Ets1	Tbx21	Unknown
Ets1	Tgfbr2	Unknown
Ets1	Thbd	Unknown
Ets1	Timp1	Unknown
Ets1	Tlr4	Activation
Ets1	Vegfa	Activation
Ets1	Vwf	Unknown
Ets1	Zeb1	Unknown
Ets2	Bcl2l1	Unknown
Ets2	Cd4	Activation
Ets2	Cdkn2a	Activation
Ets2	Csf1r	Activation
Ets2	Csf3r	Activation
Ets2	Dusp6	Unknown
Ets2	Egr1	Activation
Ets2	Erg	Activation
Ets2	Etv4	Unknown
Ets2	Fli1	Activation
Ets2	Flt4	Unknown
Ets2	Hmox1	Activation
Ets2	Hmox2	Activation
Ets2	Ifne	Activation
Ets2	Jun	Unknown
Ets2	Kit	Unknown
Ets2	Krt8	Activation
Ets2	Mdm2	Activation
Ets2	Mir126a	Activation
Ets2	Nab2	Activation
Ets2	Nos2	Activation
Ets2	Pcyt1a	Activation
Ets2	Setdb1	Unknown
Ets2	Sh2d1a	Unknown
Ets2	Stab1	Activation
Ets2	Tlr13	Activation
Etv1	Ebf1	Repression
Etv1	Fgf10	Activation
Etv1	Nab2	Activation
Etv1	Pomc	Activation
Etv1	Th	Unknown
Etv2	Fli1	Unknown
Etv2	Lmo2	Activation
Etv2	Plau	Unknown
Etv2	Sox9	Activation
Etv2	Spi1	Unknown
Etv2	Tek	Unknown
Etv4	Ccnd2	Unknown
Etv4	Dusp6	Unknown
Etv4	Erbb2	Repression
Etv4	Gpx5	Unknown
Etv4	Mmp3	Unknown
Etv4	Mmp7	Activation
Etv4	Mmp9	Unknown
Etv4	Mta2	Unknown
Etv4	Plau	Unknown
Etv4	Ptgs2	Activation
Etv4	Tert	Activation
Etv4	Tgfbr2	Unknown
Etv4	Twist1	Activation
Etv4	Vim	Unknown
Etv4	Zhx1	Unknown
Etv5	Cav1	Activation
Etv5	Elmo1	Unknown
Etv5	Il17a	Activation
Etv5	Il17f	Activation
Etv5	Parg	Unknown
Etv5	Ptgs2	Activation
Etv6	Fli1	Repression
Etv6	Mmp3	Repression
Ewsr1	Fgf10	Activation
Ewsr1	Tert	Activation
Ewsr1	Upp1	Activation
Eya1	Atoh1	Activation
Eya2	Mtor	Activation
Ezh1	Tollip	Repression
Ezh2	Bad	Repression
Ezh2	Bcl2l11	Unknown
Ezh2	Ccna2	Unknown
Ezh2	Creb3l1	Unknown
Ezh2	Dkk1	Unknown
Ezh2	Hey2	Unknown
Ezh2	Il17a	Activation
Ezh2	Il17f	Activation
Ezh2	Il9	Repression
Ezh2	Nanog	Repression
Ezh2	Neurog1	Unknown
Ezh2	Tbx21	Activation
Ezh2	Trp53	Unknown
Ezh2	Unc5b	Unknown
Fhl2	Fos	Activation
Fli1	Ccl2	Activation
Fli1	Erg	Activation
Fli1	Ezh2	Activation
Fli1	Fli1	Activation
Fli1	Inpp5d	Repression
Fli1	Itga2b	Unknown
Fli1	Lyl1	Activation
Fli1	Mmp13	Unknown
Fli1	Rb1	Repression
Fli1	Smad6	Activation
Fli1	Tert	Activation
Fli1	Upp1	Activation
Fmr1	Rac1	Repression
Fos	Acp5	Activation
Fos	Bdnf	Unknown
Fos	Bmp2	Unknown
Fos	Ccl5	Activation
Fos	Crh	Repression
Fos	Csf3	Unknown
Fos	Cxcl15	Unknown
Fos	Dcstamp	Unknown
Fos	Egr1	Unknown
Fos	Fam89b	Unknown
Fos	Fos	Unknown
Fos	Gnrh1	Repression
Fos	Gria1	Unknown
Fos	Grik2	Unknown
Fos	H2-K1	Unknown
Fos	Hmgcr	Unknown
Fos	Ifne	Activation
Fos	Il1rl1	Unknown
Fos	Il2	Activation
Fos	Il27	Activation
Fos	Il6	Activation
Fos	Jun	Unknown
Fos	Krt18	Activation
Fos	Mapk8	Unknown
Fos	Mmp2	Activation
Fos	Mmp9	Activation
Fos	Mt1	Unknown
Fos	Nacc1	Activation
Fos	Nck2	Unknown
Fos	Nefl	Activation
Fos	Nfatc1	Activation
Fos	Nfe2l2	Repression
Fos	Ngf	Unknown
Fos	Nos2	Activation
Fos	Nr3c1	Activation
Fos	Pdpn	Unknown
Fos	Penk	Activation
Fos	Plau	Unknown
Fos	Pomc	Unknown
Fos	Ppp1r3b	Activation
Fos	Spi1	Repression
Fos	Slc10a2	Unknown
Fos	Socs3	Unknown
Fos	Src	Activation
Fos	Srr	Activation
Fos	Srxn1	Activation
Fos	Star	Unknown
Fos	Stim1	Unknown
Fos	Tff2	Repression
Fos	Tgfb1	Activation
Fos	Tinagl1	Unknown
Fos	Tpsab1	Activation
Fos	Trp53	Activation
Fos	Tslp	Unknown
Fos	Wee1	Unknown
Fosb	Cdh1	Repression
Fosb	Fos	Repression
Fosb	Mmp2	Unknown
Fosl1	Fos	Repression
Fosl1	Jun	Activation
Fosl1	Mmp2	Unknown
Fosl1	Nfe2l2	Repression
Fosl1	Prdm1	Repression
Fosl1	Thbs1	Repression
Fosl1	Thbs2	Repression
Fosl2	Adipoq	Repression
Fosl2	Relb	Unknown
Fosl2	Tcirg1	Unknown
Fosl2	Tgfb1	Activation
Fosl2	Tgfb3	Activation
Foxa1	Afp	Activation
Foxa1	Cbx5	Unknown
Foxa1	Gcg	Unknown
Foxa1	Muc2	Activation
Foxa1	Pdx1	Unknown
Foxa1	Scgb1a1	Unknown
Foxa1	Sftpa1	Unknown
Foxa1	Sftpb	Unknown
Foxa1	Sftpc	Unknown
Foxa1	Sftpd	Unknown
Foxa2	Ascl1	Repression
Foxa2	Birc2	Unknown
Foxa2	Cbx5	Unknown
Foxa2	Ccl11	Repression
Foxa2	Ccl20	Repression
Foxa2	Cdc73	Unknown
Foxa2	Cpt1a	Unknown
Foxa2	Cul2	Unknown
Foxa2	Ferd3l	Unknown
Foxa2	G6pc	Repression
Foxa2	G6pc2	Unknown
Foxa2	Gcg	Unknown
Foxa2	Gli2	Unknown
Foxa2	Hadh	Activation
Foxa2	Hcrt	Activation
Foxa2	Helt	Repression
Foxa2	Hhex	Unknown
Foxa2	Hmgcs2	Unknown
Foxa2	Il13	Repression
Foxa2	Il33	Repression
Foxa2	Il4	Repression
Foxa2	Lcn5	Unknown
Foxa2	Lmx1a	Activation
Foxa2	Lmx1b	Activation
Foxa2	Map1b	Unknown
Foxa2	Mchr1	Activation
Foxa2	Msx1	Activation
Foxa2	Muc2	Activation
Foxa2	Otx1	Repression
Foxa2	Otx2	Unknown
Foxa2	Pdx1	Activation
Foxa2	Pgf	Unknown
Foxa2	Reg3g	Unknown
Foxa2	Sox17	Activation
Foxa2	Sox2	Repression
Foxa2	St18	Unknown
Foxa2	Tbx1	Activation
Foxa2	Tle4	Repression
Foxa2	Vtn	Activation
Foxa2	Wnt7b	Activation
Foxa3	Cdx2	Activation
Foxc1	Cxcl12	Activation
Foxc1	Cxcr4	Activation
Foxc1	Dll4	Unknown
Foxc1	Hey2	Activation
Foxc1	Msx2	Activation
Foxc1	Runx2	Activation
Foxc1	Snai1	Activation
Foxc1	Tbx1	Activation
Foxc2	Cxcr4	Activation
Foxc2	Dll4	Unknown
Foxc2	Gja4	Unknown
Foxc2	Hand1	Activation
Foxc2	Hey2	Activation
Foxc2	Itgb3	Unknown
Foxc2	Tbx1	Activation
Foxd1	Lhb	Activation
Foxd1	Pgf	Activation
Foxd3	Grb2	Activation
Foxg1	Cdkn1a	Repression
Foxg1	Cdkn2b	Repression
Foxg1	Dmrt3	Repression
Foxg1	Dmrta1	Repression
Foxg1	Ebf2	Repression
Foxg1	Ebf3	Repression
Foxg1	Eya2	Repression
Foxg1	Serpine1	Repression
Foxh1	Gsc	Activation
Foxh1	Mef2c	Activation
Foxh1	Mixl1	Repression
Foxh1	Nodal	Unknown
Foxh1	Smad2	Unknown
Foxi1	Slc4a9	Unknown
Foxj1	Amelx	Unknown
Foxj1	Foxa1	Activation
Foxj3	Mef2c	Activation
Foxl1	Ccnd1	Activation
Foxl1	Wnt3a	Activation
Foxl1	Wnt7b	Activation
Foxl2	Fshb	Activation
Foxl2	Mc2r	Activation
Foxl2	Sf1	Repression
Foxm1	Axin2	Activation
Foxm1	Brip1	Unknown
Foxm1	Cdh1	Unknown
Foxm1	Cdkn2a	Unknown
Foxm1	Ikbkb	Unknown
Foxm1	Lama4	Activation
Foxm1	Lif	Unknown
Foxm1	Myc	Activation
Foxm1	Mycn	Unknown
Foxm1	Nfkb2	Unknown
Foxm1	Nr4a2	Unknown
Foxm1	Pou5f1	Activation
Foxm1	Prrc2a	Unknown
Foxm1	Ptgs2	Unknown
Foxm1	Pttg1	Unknown
Foxm1	Scgb1a1	Unknown
Foxm1	Sftpb	Unknown
Foxm1	Sftpc	Unknown
Foxm1	Snai1	Activation
Foxm1	Snai2	Activation
Foxm1	Socs3	Activation
Foxm1	Sox2	Unknown
Foxm1	Stat3	Unknown
Foxn1	Dsg4	Repression
Foxn1	Notch1	Activation
Foxn4	Dll4	Activation
Foxo1	Adipoq	Activation
Foxo1	Adipor1	Activation
Foxo1	Akt1	Activation
Foxo1	Alpl	Activation
Foxo1	Angpt2	Unknown
Foxo1	Apoc3	Unknown
Foxo1	Bax	Repression
Foxo1	Bcl2l11	Activation
Foxo1	Bglap2	Unknown
Foxo1	Casp8	Activation
Foxo1	Ccl2	Activation
Foxo1	Ccl20	Unknown
Foxo1	Ccnd1	Activation
Foxo1	Ccnd2	Activation
Foxo1	Ccng2	Activation
Foxo1	Ccr2	Unknown
Foxo1	Ccr7	Unknown
Foxo1	Cdkn1a	Activation
Foxo1	Cdkn1b	Activation
Foxo1	Edn1	Unknown
Foxo1	Egr1	Repression
Foxo1	Fasl	Activation
Foxo1	Foxa2	Unknown
Foxo1	Foxp3	Unknown
Foxo1	Fshb	Repression
Foxo1	G6pc	Activation
Foxo1	Gck	Repression
Foxo1	Igfbp1	Activation
Foxo1	Ikzf1	Activation
Foxo1	Il7r	Activation
Foxo1	Ins2	Repression
Foxo1	Klf2	Activation
Foxo1	Lhb	Unknown
Foxo1	Lpl	Activation
Foxo1	Mmp13	Unknown
Foxo1	Myh7	Activation
Foxo1	Nos3	Repression
Foxo1	Ostn	Repression
Foxo1	Pck1	Activation
Foxo1	Pdk4	Activation
Foxo1	Pdx1	Unknown
Foxo1	Pik3r1	Activation
Foxo1	Pparg	Repression
Foxo1	Ppargc1a	Unknown
Foxo1	Runx2	Unknown
Foxo1	Sell	Unknown
Foxo1	Srebf1	Repression
Foxo1	Trib3	Repression
Foxo1	Trim63	Unknown
Foxo3	Ccnd1	Activation
Foxo3	Ccnd2	Activation
Foxo3	Ccng2	Activation
Foxo3	Cdkn1b	Activation
Foxo3	Gadd45a	Activation
Foxo3	Lcn2	Activation
Foxo3	Nol3	Activation
Foxo3	Sirt1	Activation
Foxo3	Socs3	Activation
Foxo4	Anxa8	Repression
Foxo4	Bcl2l11	Activation
Foxo4	Ccnd1	Activation
Foxo4	Ccnd2	Activation
Foxo4	Gadd45a	Activation
Foxo4	Ppargc1a	Unknown
Foxo4	Rbl2	Activation
Foxp1	Fgf16	Activation
Foxp1	Fgf17	Activation
Foxp1	Fgf20	Activation
Foxp1	Fgf3	Activation
Foxp1	Lhx3	Unknown
Foxp1	Scgb1a1	Repression
Foxp2	Scgb1a1	Repression
Foxp2	Sftpc	Repression
Foxp2	Nkx2-1	Repression
Foxp3	Brca1	Repression
Foxp3	Ctla4	Unknown
Foxp3	Erbb2	Repression
Foxp3	Ifng	Repression
Foxp3	Il17a	Repression
Foxp3	Il2	Unknown
Foxp3	Il22	Activation
Foxp3	Il2ra	Activation
Foxp3	Nfkb1	Unknown
Foxp3	Opn1sw	Activation
Foxp3	Skp2	Repression
Foxp3	Tnfrsf18	Activation
Foxq1	Cdh1	Repression
Foxq1	Mylk	Repression
Fus	Mdm2	Repression
Fus	Sod2	Unknown
Gabpa	Chrne	Activation
Gabpa	Cox4i1	Unknown
Gabpa	Cyp7b1	Unknown
Gabpa	Il10	Activation
Gabpa	Il7r	Activation
Gabpa	Skp2	Activation
Gabpa	Sod3	Activation
Gabpb1	Sod3	Activation
Gata1	Ccna1	Activation
Gata1	Cdc6	Activation
Gata1	Cga	Unknown
Gata1	Pf4	Activation
Gata1	Epb42	Activation
Gata1	Fcer1g	Activation
Gata1	Fli1	Unknown
Gata1	Itga2b	Unknown
Gata1	Nfe2	Unknown
Gata1	Spi1	Repression
Gata1	Sigmar1	Activation
Gata1	Tal1	Unknown
Gata1	Tfdp2	Activation
Gata1	Usp17la	Unknown
Gata1	Zbtb7a	Unknown
Gata1	Zfp26	Repression
Gata2	Angpt2	Activation
Gata2	Cebpa	Repression
Gata2	Csf2	Activation
Gata2	Lyl1	Activation
Gata2	Nkx6-1	Unknown
Gata2	Rc3h1	Activation
Gata2	Spi1	Unknown
Gata2	Smad6	Activation
Gata2	Tac2	Activation
Gata2	Tshb	Unknown
Gata3	Cdkn2c	Repression
Gata3	Cdx2	Activation
Gata3	Dlc1	Activation
Gata3	Erg	Activation
Gata3	Fgf10	Activation
Gata3	Foxp3	Unknown
Gata3	Ifng	Repression
Gata3	Il10	Activation
Gata3	Il13	Activation
Gata3	Il24	Activation
Gata3	Il3	Activation
Gata3	Il4	Activation
Gata3	Il5	Activation
Gata3	Mycn	Unknown
Gata3	Rag2	Activation
Gata3	Runx3	Repression
Gata3	Tbx21	Unknown
Gata4	Adora1	Activation
Gata4	Amh	Unknown
Gata4	Ankrd1	Unknown
Gata4	Bmp4	Unknown
Gata4	Ccnd2	Unknown
Gata4	Dmrt1	Activation
Gata4	Epor	Activation
Gata4	Hesx1	Unknown
Gata4	Hexim1	Unknown
Gata4	Hhex	Unknown
Gata4	Hspa5	Activation
Gata4	Id2	Activation
Gata4	Ifi204	Activation
Gata4	Lhx9	Repression
Gata4	Lrrc10	Activation
Gata4	Mef2c	Unknown
Gata4	Myog	Repression
Gata4	Nkx2-5	Unknown
Gata4	Nppa	Activation
Gata4	Nppb	Activation
Gata4	Spdef	Activation
Gata4	Star	Unknown
Gata6	Bhlha15	Unknown
Gata6	Cav1	Repression
Gata6	Cdx2	Activation
Gata6	Mylk	Repression
Gata6	Nkx2-1	Activation
Gata6	Nox1	Repression
Gata6	Ppp1r14a	Unknown
Gata6	Rbpjl	Unknown
Gata6	Sftpa1	Activation
Gata6	Sftpc	Activation
Gata6	Shh	Repression
Gata6	Spdef	Activation
Gata6	Tnnc1	Activation
Gata6	Ttf1	Activation
Gata6	Wnt7b	Activation
Gbx2	Lhx9	Repression
Gbx2	Lmo3	Repression
Gbx2	Otx2	Unknown
Gbx2	Robo1	Activation
Gbx2	Shh	Activation
Gcfc2	Egfr	Repression
Gcgr	Crh	Repression
Gcgr	G6pc	Repression
Gcm2	Pth	Activation
Gfi1	Bak1	Repression
Gfi1	Bax	Repression
Gfi1	Cdkn1a	Repression
Gfi1	Cdkn2b	Repression
Gfi1	Elane	Unknown
Gfi1	Gfi1b	Unknown
Gfi1	Id2	Repression
Gfi1	Il7r	Repression
Gfi1	Spi1	Repression
Gfi1	Zbtb16	Unknown
Gfi1b	Elf4	Repression
Gfi1b	Gfi1	Unknown
Gfi1b	Gfi1b	Unknown
Gfi1b	Meis1	Activation
Gfi1b	Rag1	Activation
Gfi1b	Rag2	Activation
Gfi1b	Rcor2	Repression
Gfi1b	Socs1	Repression
Gfi1b	Socs3	Repression
Gli1	Cdh1	Repression
Gli1	Foxm1	Activation
Gli1	Has2	Activation
Gli1	Nhlh1	Activation
Gli1	Pdgfra	Unknown
Gli1	Pvr	Activation
Gli1	Runx2	Activation
Gli1	Runx3	Activation
Gli2	Ascl1	Unknown
Gli2	Bmp2	Activation
Gli2	Fgf15	Unknown
Gli2	Fkbp8	Unknown
Gli2	Foxe1	Repression
Gli2	Gli1	Activation
Gli2	Hes1	Activation
Gli2	Ifitm5	Activation
Gli2	Myf5	Unknown
Gli2	Ndp	Unknown
Gli2	Pax3	Activation
Gli2	Ptch1	Activation
Gli2	Shh	Unknown
Gli2	Sox8	Unknown
Gli3	Fgf8	Unknown
Gli3	Gli1	Activation
Gli3	Gli2	Activation
Gli3	Has2	Unknown
Gli3	Myf5	Unknown
Gli3	Nkx6-1	Unknown
Gli3	Pitrm1	Repression
Gli3	Pvr	Activation
Gli3	Shh	Unknown
Glis2	Ins2	Activation
Glis3	Neurog3	Activation
Gnrh1	Lhb	Activation
Grin1	Cox4i1	Activation
Gsc	Foxh1	Unknown
Gsc	Gsc2	Unknown
Gsc	Mixl1	Unknown
Gsx2	Ppp1r1b	Activation
Gtf2a1	Prm1	Unknown
Gtf2a1	Tnp1	Unknown
Gtf2a2	Bglap	Activation
Gtf2b	Hspb1	Unknown
Gtf2h1	Keap1	Activation
Gtf2i	Akap12	Unknown
Gtf2i	Ccl7	Activation
Gtf2i	Ccnd1	Activation
Gtf2i	Cfdp1	Unknown
Gtf2i	Csrp2	Repression
Gtf2i	Dlk1	Repression
Gtf2i	Folr1	Repression
Gtf2i	Fos	Unknown
Gtf2i	Gsc	Activation
Gtf2i	Hspa5	Unknown
Gtf2i	Id1	Unknown
Gtf2i	Nsd1	Unknown
Gtf2i	Sec23a	Unknown
Gtf2i	Tgfb2	Activation
Gtf2i	Tgfbr2	Repression
Gtf2ird1	Ccl7	Activation
Gtf2ird1	Csrp2	Repression
Gtf2ird1	Dlk1	Repression
Gtf2ird1	Folr1	Repression
Gtf2ird1	Tgfb2	Activation
Gtf2ird1	Tgfbr2	Repression
Gzf1	Hoxa10	Repression
Hand2	Dbh	Unknown
Hand2	Dlx5	Repression
Hand2	Dlx6	Repression
Hand2	Msx1	Unknown
Hand2	Phox2b	Activation
Hand2	Runx2	Repression
Havcr2	Nelfcd	Repression
Hbp1	Myod1	Repression
Hbp1	Myog	Repression
Hcfc1	Rb1	Unknown
Hcls1	Ighg2b	Unknown
Hdac1	Akap12	Repression
Hdac1	Ar	Repression
Hdac1	Bglap	Unknown
Hdac1	Ccl5	Unknown
Hdac1	Cd1d2	Repression
Hdac1	Cdc25a	Repression
Hdac1	Cdkn1a	Unknown
Hdac1	Cdkn1b	Unknown
Hdac1	Cebpb	Unknown
Hdac1	Comp	Unknown
Hdac1	Csn2	Unknown
Hdac1	Fas	Repression
Hdac1	Fshr	Repression
Hdac1	Il6	Unknown
Hdac1	Il12b	Unknown
Hdac1	Jun	Unknown
Hdac1	Nfkbia	Repression
Hdac1	Nfya	Unknown
Hdac1	Nos2	Unknown
Hdac1	Pparg	Unknown
Hdac1	Ppp2ca	Activation
Hdac1	Rbl2	Unknown
Hdac1	Reck	Unknown
Hdac1	Rhox5	Unknown
Hdac1	Sp1	Unknown
Hdac1	Spp1	Activation
Hdac1	Star	Unknown
Hdac1	Epcam	Unknown
Hdac11	Il10	Repression
Hdac2	Bmp7	Repression
Hdac2	Ccl12	Unknown
Hdac2	Ccne1	Repression
Hdac2	Cd1d2	Repression
Hdac2	Cdkn1a	Unknown
Hdac2	Grm2	Unknown
Hdac2	Nfkbia	Repression
Hdac2	Nos2	Unknown
Hdac2	Smarca4	Unknown
Hdac2	Star	Unknown
Hdac3	Bcl2l1	Unknown
Hdac3	Cdkn1b	Unknown
Hdac3	Fos	Unknown
Hdac3	Jun	Repression
Hdac3	Nfkbia	Repression
Hdac3	Nr4a2	Unknown
Hdac3	Phlpp1	Unknown
Hdac4	Runx2	Repression
Hdgf	Vegfa	Activation
Hdgf	Vegfb	Activation
Hes1	Ascl1	Unknown
Hes1	Cdkn1b	Repression
Hes1	Cdkn1c	Repression
Hes1	Coro1a	Repression
Hes1	Htr1a	Unknown
Hes1	Map2	Repression
Hes6	Hes1	Repression
Hes6	Htr1a	Unknown
Hes7	Lfng	Repression
Hes7	Mesp2	Activation
Hesx1	Cga	Repression
Hesx1	Dnmt1	Unknown
Hesx1	Fshb	Repression
Hesx1	Lhb	Repression
Hesx1	Pou1f1	Repression
Hesx1	Prop1	Repression
Hexim1	Ccnd1	Unknown
Hexim1	Vegfa	Unknown
Hey1	Gata4	Repression
Hey1	Gata6	Repression
Hey1	Id1	Repression
Hey1	Nppa	Repression
Hey1	Olig2	Repression
Hey1	Runx2	Activation
Hey2	Gata4	Unknown
Hey2	Gata6	Repression
Hey2	Mmp10	Repression
Hey2	Nppa	Repression
Heyl	Nppa	Repression
Hgf	Met	Activation
Hhex	Esm1	Repression
Hic1	Atoh1	Activation
Hic1	Efna1	Repression
Hif1a	Fam162a	Unknown
Hif1a	Bace1	Activation
Hif1a	Bsg	Activation
Hif1a	Cited2	Activation
Hif1a	Crebbp	Activation
Hif1a	Dll4	Activation
Hif1a	Epo	Activation
Hif1a	G6pc	Unknown
Hif1a	Hey1	Activation
Hif1a	Hey2	Activation
Hif1a	Hmox1	Activation
Hif1a	Mdk	Activation
Hif1a	Mt1	Activation
Hif1a	Myocd	Unknown
Hif1a	Pfkfb3	Activation
Hif1a	Ptgs2	Unknown
Hif1a	Serpine1	Activation
Hif1a	Snai1	Activation
Hif1a	Tuft1	Unknown
Hif1a	Vegfa	Activation
Hivep2	Bglap2	Activation
Hivep2	Pparg	Activation
Hlf	Abcb1a	Unknown
Hlf	Epo	Unknown
Hltf	Scgb3a1	Unknown
Hlx	Il12a	Activation
Hlx	Il12b	Activation
Hmga1	Brca1	Repression
Hmga1	Insr	Unknown
Hmga1	Rag2	Unknown
Hmga1	Rbp4	Unknown
Hmga2	Cdh1	Repression
Hmga2	Igf2bp2	Unknown
Hmga2	Mia	Repression
Hmga2	Nfkb1	Activation
Hmga2	Nkx2-5	Unknown
Hmga2	Snai1	Unknown
Hmga2	Snai2	Activation
Hmga2	Twist1	Activation
Hmgb2	Runx2	Repression
Hmgn3	Slc2a2	Unknown
Hnf1a	Bcl6	Activation
Hnf1a	Cldn2	Unknown
Hnf1a	Crp	Unknown
Hnf1a	Cyp1a2	Activation
Hnf1a	Cyp27a1	Activation
Hnf1a	Cyp2a5	Repression
Hnf1a	Cyp2b10	Repression
Hnf1a	Cyp2c29	Activation
Hnf1a	Cyp2d9	Repression
Hnf1a	Cyp2e1	Activation
Hnf1a	Cyp39a1	Repression
Hnf1a	Cyp3a11	Activation
Hnf1a	Cyp7a1	Repression
Hnf1a	Cyp7b1	Activation
Hnf1a	Cyp8b1	Repression
Hnf1a	Glb1	Unknown
Hnf1a	Guca2a	Activation
Hnf1a	Il17a	Repression
Hnf1a	Kitl	Activation
Hnf1a	Lct	Activation
Hnf1a	Mgam	Unknown
Hnf1a	Pax4	Activation
Hnf1a	Pck1	Activation
Hnf1a	Pkhd1	Activation
Hnf1a	Prdm1	Repression
Hnf1a	Rorc	Activation
Hnf1a	Slc6a19	Activation
Hnf1a	Slco1b2	Unknown
Hnf1a	Soat2	Unknown
