from	to	type
CTNNB1	BIRC5	Unknown
CTNNB1	CCND1	Activation
CTNNB1	CD44	Unknown
CTNNB1	CHGA	Unknown
CTNNB1	CLDN2	Activation
CTNNB1	FST	Unknown
CTNNB1	GLCE	Unknown
CTNNB1	GLI2	Unknown
CTNNB1	JUN	Activation
CTNNB1	MMP14	Activation
CTNNB1	MMP7	Activation
CTNNB1	MYC	Activation
CTNNB1	NCOA2	Unknown
CTNNB1	NRCAM	Unknown
CTNNB1	PLD1	Activation
CTNNB1	PPARD	Unknown
CTNNB1	PTGS2	Unknown
CTNNB1	RB1	Repression
CTNNB1	STARD7	Activation
CTNNB1	TCF7	Unknown
CTNNB1	VIM	Activation
CTNNBIP1	GLI2	Unknown
CTNNBIP1	MMP14	Unknown
CTNNBIP1	STMN2	Unknown
CUX1	CDKN1B	Unknown
CUX1	CFTR	Unknown
CUX1	CR2	Unknown
CUX1	CYBB	Activation
CUX1	ECT2	Unknown
CUX1	FTO	Unknown
CUX1	RACGAP1	Unknown
CUX1	WNT5A	Activation
DACH1	FOS	Repression
DACH1	PELP1	Unknown
DACH1	TNFSF11	Repression
DAXX	AIRE	Repression
DBP	ACKR1	Unknown
DBP	ALDOB	Activation
DBP	CYP3A4	Activation
DBP	CYP7A1	Activation
DDB1	CDKN2A	Unknown
DDB2	BCL2	Repression
DDB2	SOD2	Repression
DDB2	XPA	Unknown
DDIT3	ANKRD1	Repression
DDIT3	ASNS	Repression
DDIT3	ATF2	Repression
DDIT3	ATF5	Repression
DDIT3	ATG5	Activation
DDIT3	CDK2	Unknown
DDIT3	CEBPA	Repression
DDIT3	CXCL8	Unknown
DDIT3	IL6	Activation
DDIT3	MAP1LC3B	Activation
DDIT3	MCL1	Unknown
DDIT3	NOS3	Repression
DDIT3	RTN3	Activation
DDIT3	SIRT1	Repression
DDIT3	SIRT2	Repression
DDIT3	TF	Unknown
DDIT3	TNFRSF10B	Unknown
DDIT3	TRIB3	Activation
DDX5	H19	Unknown
DDX5	IGF2	Unknown
DEAF1	GDF5	Unknown
DEAF1	HTR1A	Repression
DEDD	CFLAR	Unknown
DEDD	FADD	Unknown
DEK	BCL2	Activation
DEK	BIRC3	Unknown
DEK	CXCL8	Unknown
DEK	HLA-DQB1	Unknown
DEK	PRDX5	Repression
DENND4A	ERBB2	Repression
DLX3	CGA	Activation
DLX4	BRCA1	Repression
DLX5	IBSP	Unknown
DLX5	IGFBP3	Unknown
DLX5	IRS2	Activation
DLX5	MYC	Activation
DMAP1	ATM	Unknown
DMAP1	BAX	Unknown
DMAP1	CDKN1A	Unknown
DMAP1	DNMT1	Unknown
DNMT1	BAG1	Unknown
DNMT1	BIRC5	Repression
DNMT1	BMP2	Repression
DNMT1	CASP8	Repression
DNMT1	CDH1	Unknown
DNMT1	CDKN2A	Unknown
DNMT1	CDKN2B	Unknown
DNMT1	CXCR4	Repression
DNMT1	EPCAM	Unknown
DNMT1	ESR1	Unknown
DNMT1	GAD1	Repression
DNMT1	HDAC1	Unknown
DNMT1	IL3	Repression
DNMT1	IL32	Repression
DNMT1	KIR2DL3	Unknown
DNMT1	MBD2	Repression
DNMT1	MGMT	Unknown
DNMT1	MSH2	Activation
DNMT1	PROM1	Unknown
DNMT1	RASSF1	Unknown
DNMT1	RB1	Repression
DNMT1	RELN	Repression
DNMT1	RGS10	Unknown
DNMT1	RUNX3	Unknown
DNMT1	SFRP1	Unknown
DNMT1	SFRP5	Unknown
DNMT1	TERT	Activation
DNMT1	TIMP3	Repression
DNMT1	TNFRSF10B	Repression
DNMT1	TP53	Unknown
DNMT1	VEGFA	Activation
DNMT3A	CDH6	Repression
DNMT3A	CDKN1A	Unknown
DNMT3A	CDKN2A	Unknown
DNMT3A	IGFBP3	Repression
DNMT3A	JUP	Unknown
DNMT3A	POU5F1	Unknown
DNMT3A	SETDB1	Unknown
DNMT3A	SFRP1	Unknown
DNMT3A	SFRP5	Unknown
DNMT3L	TDG	Repression
DR1	NR1I2	Activation
DR1	NR2C2	Unknown
DR1	PTGS2	Activation
DR1	TBP	Unknown
DRAP1	TBP	Unknown
DUX4	HEY1	Activation
E2F1	ABCB1	Activation
E2F1	APAF1	Unknown
E2F1	AR	Unknown
E2F1	ASF1B	Activation
E2F1	ATAD2	Unknown
E2F1	ATG5	Activation
E2F1	ATM	Unknown
E2F1	AURKA	Activation
E2F1	AURKB	Unknown
E2F1	BBC3	Activation
E2F1	BCL2	Activation
E2F1	BIRC5	Unknown
E2F1	BMI1	Unknown
E2F1	BRCA1	Unknown
E2F1	CASP7	Activation
E2F1	CCL3	Unknown
E2F1	CCNB1	Unknown
E2F1	CCND1	Unknown
E2F1	CCNE1	Activation
E2F1	CD2AP	Activation
E2F1	CDAN1	Unknown
E2F1	CDC6	Unknown
E2F1	CDCA7	Activation
E2F1	CDK1	Unknown
E2F1	CDKN1A	Unknown
E2F1	CDKN1C	Unknown
E2F1	CDKN2A	Unknown
E2F1	CHEK1	Unknown
E2F1	CHEK2	Activation
E2F1	CREBBP	Unknown
E2F1	CTNNBIP1	Activation
E2F1	CTSV	Unknown
E2F1	CUX1	Unknown
E2F1	DAPK2	Activation
E2F1	DBF4	Unknown
E2F1	DDIT3	Unknown
E2F1	DHFR	Activation
E2F1	DIRAS3	Repression
E2F1	DNMT1	Repression
E2F1	DOK1	Unknown
E2F1	DRAM1	Activation
E2F1	DROSHA	Activation
E2F1	DUSP1	Activation
E2F1	E2F1	Unknown
E2F1	E2F6	Activation
E2F1	ECT2	Unknown
E2F1	ERCC1	Activation
E2F1	ERCC5	Activation
E2F1	ERICD	Repression
E2F1	ETV4	Activation
E2F1	FANCA	Activation
E2F1	FGFR1	Activation
E2F1	FHIT	Unknown
E2F1	FLT1	Unknown
E2F1	FMN2	Unknown
E2F1	FOXM1	Activation
E2F1	FSHR	Unknown
E2F1	FZD1	Unknown
E2F1	GINS3	Unknown
E2F1	H19	Activation
E2F1	HIC1	Activation
E2F1	HMGA1	Activation
E2F1	HSPA5	Repression
E2F1	IL1B	Unknown
E2F1	IL23A	Unknown
E2F1	IRF3	Repression
E2F1	ISYNA1	Activation
E2F1	KDR	Unknown
E2F1	KIF2C	Repression
E2F1	KIR3DL1	Activation
E2F1	LRBA	Activation
E2F1	MAP1LC3A	Activation
E2F1	MAP3K5	Unknown
E2F1	MAPK8	Unknown
E2F1	MCL1	Repression
E2F1	MCM5	Unknown
E2F1	MCM8	Unknown
E2F1	MCPH1	Activation
E2F1	MDM2	Repression
E2F1	MEFV	Activation
E2F1	MIR202	Unknown
E2F1	MT1G	Activation
E2F1	MUC4	Activation
E2F1	MYB	Unknown
E2F1	MYBL2	Activation
E2F1	MYC	Activation
E2F1	MYCN	Activation
E2F1	MYH10	Unknown
E2F1	NELL2	Unknown
E2F1	NOX4	Activation
E2F1	NPAT	Activation
E2F1	NRIP1	Activation
E2F1	PCNA	Unknown
E2F1	PCSK6	Activation
E2F1	PDK4	Repression
E2F1	PEG10	Unknown
E2F1	PIN1	Unknown
E2F1	PLK1	Activation
E2F1	PNRC2	Repression
E2F1	PPARG	Unknown
E2F1	PPP1R13B	Activation
E2F1	PTPRO	Unknown
E2F1	RACGAP1	Unknown
E2F1	RAD51	Unknown
E2F1	RASGEF1B	Activation
E2F1	RASGRP1	Activation
E2F1	RB1	Unknown
E2F1	RBM38	Activation
E2F1	RNF2	Unknown
E2F1	RPA2	Unknown
E2F1	RRM1	Unknown
E2F1	RRM2	Activation
E2F1	RRP1B	Unknown
E2F1	SERPINB5	Activation
E2F1	SERPINE1	Unknown
E2F1	SIVA1	Activation
E2F1	SKP2	Unknown
E2F1	TERT	Repression
E2F1	THBS1	Activation
E2F1	TLR3	Repression
E2F1	TNF	Unknown
E2F1	TNFSF11	Activation
E2F1	TOP2A	Unknown
E2F1	TP53	Unknown
E2F1	TP53BP2	Unknown
E2F1	TP53INP1	Activation
E2F1	TP73	Unknown
E2F1	TYMS	Unknown
E2F1	UHRF1	Unknown
E2F1	ULK1	Activation
E2F1	VEGFA	Repression
E2F1	WWOX	Repression
E2F1	XRCC1	Activation
E2F1	ZNF350	Unknown
E2F2	CUX1	Unknown
E2F2	MAP3K5	Unknown
E2F3	AURKA	Activation
E2F3	CCNA2	Unknown
E2F3	CCNB1	Unknown
E2F3	CDC6	Unknown
E2F3	CDK1	Unknown
E2F3	CDKN1A	Activation
E2F3	CUX1	Unknown
E2F3	ERICD	Repression
E2F3	MAP3K5	Unknown
E2F3	MAPK8	Unknown
E2F3	PLK1	Unknown
E2F3	TFE3	Unknown
E2F3	VEGFA	Unknown
E2F4	AR	Unknown
E2F4	AURKB	Unknown
E2F4	BIRC5	Unknown
E2F4	BRCA1	Unknown
E2F4	CCNB1	Unknown
E2F4	CCND1	Unknown
E2F4	CDK2	Unknown
E2F4	CUX1	Unknown
E2F4	DIRAS3	Repression
E2F4	HCFC1	Activation
E2F4	PCLAF	Repression
E2F4	LIN54	Unknown
E2F4	LTBP4	Unknown
E2F4	MAP3K5	Unknown
E2F4	MCM10	Repression
E2F4	MYC	Repression
E2F4	PEG10	Unknown
E2F4	PLK1	Unknown
E2F4	PLK4	Unknown
E2F4	PPARG	Repression
E2F4	RAD51	Unknown
E2F4	TOPBP1	Repression
E2F4	TTK	Unknown
E2F5	FSHR	Unknown
E2F5	LOXL2	Unknown
E2F5	MYC	Repression
E2F6	APAF1	Repression
E2F6	BRCA1	Unknown
E2F6	BRD7	Unknown
E2F6	CYC1	Unknown
E2F6	E2F1	Repression
E2F6	IL13	Unknown
E2F6	PCLAF	Repression
E2F7	E2F1	Repression
E2F8	CCND1	Unknown
E2F8	E2F1	Repression
E4F1	CCNA2	Unknown
EAF1	ELL	Activation
EAPP	ABCB1	Activation
EAPP	CDKN1A	Unknown
EAPP	CDKN2A	Repression
EAPP	MAOB	Repression
EBF1	ATF5	Unknown
EBF3	CDKN1A	Activation
ECD	GCGR	Repression
EED	CPEB1	Unknown
EGF	STAT1	Unknown
EGR1	ABCB1	Unknown
EGR1	ACE	Unknown
EGR1	ACHE	Unknown
EGR1	AKR1B1	Unknown
EGR1	ALOX5	Unknown
EGR1	AR	Unknown
EGR1	ATF3	Unknown
EGR1	BCAR1	Activation
EGR1	CACNA1H	Unknown
EGR1	CCND1	Unknown
EGR1	CCND2	Unknown
EGR1	CD28	Unknown
EGR1	CDK5R1	Activation
EGR1	CDKN1A	Activation
EGR1	CHGA	Unknown
EGR1	CXCL8	Unknown
EGR1	CYP2B6	Activation
EGR1	DMRT1	Unknown
EGR1	EAPP	Activation
EGR1	EGFR	Unknown
EGR1	EP300	Unknown
EGR1	F3	Unknown
EGR1	FAP	Repression
EGR1	FAS	Unknown
EGR1	FASLG	Unknown
EGR1	FCER2	Unknown
EGR1	FGF2	Unknown
EGR1	FLT1	Unknown
EGR1	FN1	Unknown
EGR1	GDF15	Unknown
EGR1	GDNF	Unknown
EGR1	GGPS1	Unknown
EGR1	HIF1A	Activation
EGR1	HPSE	Unknown
EGR1	HSD11B2	Unknown
EGR1	HYAL1	Activation
EGR1	IFNG	Unknown
EGR1	IGF2	Unknown
EGR1	IL2	Unknown
EGR1	IL2RB	Unknown
EGR1	IL3	Activation
EGR1	IL6	Unknown
EGR1	IMPDH2	Unknown
EGR1	KLK3	Repression
EGR1	LDLR	Unknown
EGR1	LHB	Unknown
EGR1	LMTK2	Activation
EGR1	LTB	Unknown
EGR1	MMP14	Unknown
EGR1	MYB	Unknown
EGR1	NAB2	Activation
EGR1	NFKB1	Unknown
EGR1	PCSK2	Unknown
EGR1	PDGFB	Unknown
EGR1	PDGFC	Unknown
EGR1	PLAU	Unknown
EGR1	PLAUR	Activation
EGR1	POR	Unknown
EGR1	PPARG	Unknown
EGR1	PSEN2	Unknown
EGR1	PTEN	Unknown
EGR1	PTGES	Unknown
EGR1	PTGS2	Repression
EGR1	PTP4A1	Unknown
EGR1	RBL2	Activation
EGR1	SLC4A2	Unknown
EGR1	SLC9A3	Activation
EGR1	SOD1	Unknown
EGR1	SOX18	Unknown
EGR1	SPRY1	Unknown
EGR1	STIM1	Activation
EGR1	STMN1	Unknown
EGR1	SYN1	Unknown
EGR1	SYN2	Unknown
EGR1	TBXA2R	Unknown
EGR1	TCF4	Activation
EGR1	TFPI2	Unknown
EGR1	TGFBR2	Unknown
EGR1	TH	Unknown
EGR1	TMPO	Activation
EGR1	TNF	Unknown
EGR1	TNFSF10	Repression
EGR1	TOE1	Unknown
EGR1	TP53	Unknown
EGR1	TP73	Unknown
EGR1	UBE2S	Activation
EGR1	VEGFA	Unknown
EGR1	WNT4	Unknown
EGR2	FASLG	Activation
EGR2	GJB1	Unknown
EGR2	IDO1	Unknown
EGR2	IGF2	Unknown
EGR2	IL6	Unknown
EGR2	LIF	Unknown
EGR2	MPZ	Unknown
EGR2	PTGS2	Unknown
EGR2	SCD5	Repression
EGR3	CAT	Activation
EGR3	NAB2	Activation
EGR3	SPRY1	Unknown
EHF	DCDC2	Repression
EHF	SPRR1B	Activation
EHMT2	BIRC5	Unknown
EHMT2	CDKN1A	Unknown
EHMT2	RUNX3	Activation
EHMT2	SIAH1	Repression
EIF2AK2	CD4	Unknown
EIF2AK2	IRS2	Unknown
ELF1	BRCA2	Unknown
ELF1	CD68	Activation
ELF1	CYBB	Unknown
ELF1	ERBB2	Unknown
ELF1	FCER1A	Repression
ELF1	FLI1	Activation
ELF1	MEIS1	Activation
ELF1	TEK	Activation
ELF1	TLR9	Unknown
ELF2	TEK	Activation
ELF2	VCP	Activation
ELF3	CLDN7	Unknown
ELF3	KRT4	Repression
ELF3	MMP9	Repression
ELF3	PTGS2	Unknown
ELF3	SPRR1A	Unknown
ELF3	SPRR1B	Activation
ELF3	SPRR2A	Activation
ELF3	SPRR3	Unknown
ELF3	TIMP3	Activation
ELF4	CXCL8	Repression
ELF4	HBD	Activation
ELF4	MDM2	Unknown
ELF4	MMP9	Repression
ELF4	TP53	Repression
ELK1	CITED2	Unknown
ELK1	DAP3	Unknown
ELK1	EIF2AK1	Activation
ELK1	ERBB2	Unknown
ELK1	EZH2	Activation
ELK1	FOS	Activation
ELK1	FOSL1	Activation
ELK1	FUT4	Unknown
ELK1	MCL1	Unknown
ELK1	MECOM	Activation
ELK1	MUC4	Activation
ELK1	PDGFB	Unknown
ELK1	PSEN1	Unknown
ELK1	PTPRZ1	Unknown
ELK1	SKP2	Unknown
ELK1	SRF	Unknown
ELK1	TLR9	Unknown
ELK1	TNFRSF10B	Activation
ELK1	ZFP36	Unknown
ELK3	MYH6	Repression
ELK4	FOS	Activation
ELK4	MCL1	Unknown
ELK4	NR2C2	Unknown
ELL	BAX	Repression
ELL	CDKN1A	Repression
ELL	E2F1	Repression
ELL	MDM2	Repression
EN1	UTRN	Repression
ENO1	HSD3B2	Unknown
ENO1	MYC	Unknown
ENO1	MYCN	Unknown
ENO1	PTGS2	Unknown
EOMES	IFNG	Unknown
EP300	ABCB1	Unknown
EP300	ALOX15	Activation
EP300	BIRC5	Repression
EP300	BRCA1	Unknown
EP300	CA9	Activation
EP300	CCNB2	Unknown
EP300	CCND1	Unknown
EP300	CCNE1	Activation
EP300	CDKN1A	Activation
EP300	CDKN2B	Activation
EP300	COL1A2	Unknown
EP300	CRABP1	Activation
EP300	CREBBP	Unknown
EP300	CXCL8	Unknown
EP300	CYBB	Repression
EP300	CYP1B1	Unknown
EP300	DNMT1	Activation
EP300	EIF2AK1	Activation
EP300	EPO	Activation
EP300	ERBB2	Unknown
EP300	EZH2	Unknown
EP300	GFAP	Activation
EP300	HINFP	Activation
EP300	IFNG	Activation
EP300	IGF1	Unknown
EP300	IGFBP3	Activation
EP300	IL12B	Activation
EP300	IL5	Unknown
EP300	IL6	Unknown
EP300	KLK3	Unknown
EP300	KRT16	Activation
EP300	LAMA3	Repression
EP300	MDM2	Unknown
EP300	MGMT	Unknown
EP300	MMP9	Activation
EP300	MYC	Repression
EP300	NFKB1	Unknown
EP300	NR0B2	Activation
EP300	NR1H4	Repression
EP300	PARP1	Unknown
EP300	PCNA	Repression
EP300	PTGS2	Unknown
EP300	RAD51	Unknown
EP300	RELA	Unknown
EP300	RS1	Unknown
EP300	S100A4	Unknown
EP300	SLC9A2	Unknown
EP300	TBXAS1	Activation
EP300	THBD	Repression
EP300	TP73	Activation
EP300	TRIM22	Activation
EP300	VCAM1	Activation
EP300	VEGFA	Activation
EP300	WT1	Activation
EP300	YY1	Unknown
EP300	ZEB1	Unknown
EPAS1	CA9	Unknown
EPAS1	CCR7	Activation
EPAS1	COL10A1	Activation
EPAS1	FLT1	Unknown
EPAS1	MMP14	Activation
EPAS1	MSC	Activation
EPAS1	PTPRZ1	Unknown
EPAS1	SERPINE1	Unknown
EPAS1	USF2	Unknown
EPAS1	VEGFA	Activation
ERCC2	BAX	Activation
ERCC2	BCL2	Repression
ERCC2	CDKN1A	Activation
ERCC2	CPD	Unknown
ERCC2	E2F1	Unknown
ERCC2	LAMTOR5	Repression
ERCC2	TP53	Activation
ERCC2	XPA	Unknown
ERF	ETS2	Repression
ERF	PRL	Repression
ERF	UTRN	Repression
ERG	ADAMTS1	Activation
ERG	CDH5	Unknown
ERG	CRISP3	Unknown
ERG	CXCL8	Repression
ERG	CXCR4	Activation
ERG	ENG	Unknown
ERG	EPB41L3	Repression
ERG	EPB41L4B	Activation
ERG	ERG	Activation
ERG	FGF2	Repression
ERG	HMOX1	Unknown
ERG	HPGD	Unknown
ERG	ICAM1	Repression
ERG	ICAM2	Unknown
ERG	ILK	Repression
ERG	KCNN2	Unknown
ERG	PIM1	Activation
ERG	SOX4	Unknown
ERG	SPP1	Activation
ERG	TDRD1	Repression
ERG	TFF3	Unknown
ERG	TMPRSS2	Unknown
ERG	VIM	Unknown
ERG	VWF	Unknown
ERG	WNT11	Activation
ERG	ZEB1	Unknown
ESR1	ABCG2	Unknown
ESR1	AHR	Unknown
ESR1	AMH	Activation
ESR1	AR	Activation
ESR1	AVP	Unknown
ESR1	BCL2	Activation
ESR1	BLM	Activation
ESR1	BRCA1	Unknown
ESR1	BTG2	Repression
ESR1	CCNA2	Activation
ESR1	CCND1	Activation
ESR1	CD24	Repression
ESR1	CDH1	Unknown
ESR1	CDK4	Unknown
ESR1	CDKN1A	Unknown
ESR1	CDKN1B	Repression
ESR1	CEBPB	Unknown
ESR1	CHAT	Unknown
ESR1	CRH	Repression
ESR1	CRHBP	Unknown
ESR1	CTNNB1	Repression
ESR1	CTSD	Activation
ESR1	CXCL12	Unknown
ESR1	CYP19A1	Unknown
ESR1	CYP1A1	Unknown
ESR1	CYP1B1	Unknown
ESR1	CYP2C19	Repression
ESR1	DCT	Activation
ESR1	E2F1	Unknown
ESR1	EGFR	Unknown
ESR1	ESR1	Unknown
ESR1	ESRRA	Unknown
ESR1	F12	Unknown
ESR1	FLT1	Unknown
ESR1	FOS	Unknown
ESR1	FOXP1	Activation
ESR1	GREB1	Unknown
ESR1	HSPB1	Unknown
ESR1	HTRA2	Activation
ESR1	JAK2	Unknown
ESR1	JUN	Unknown
ESR1	JUNB	Unknown
ESR1	KDR	Activation
ESR1	KRT19	Activation
ESR1	MDM2	Unknown
ESR1	MICB	Unknown
ESR1	MMP13	Unknown
ESR1	MTA3	Unknown
ESR1	MYC	Activation
ESR1	NQO1	Repression
ESR1	NR5A2	Unknown
ESR1	NRF1	Activation
ESR1	OXT	Unknown
ESR1	PELP1	Unknown
ESR1	PGR	Activation
ESR1	PLAC1	Unknown
ESR1	PMAIP1	Activation
ESR1	PTMA	Unknown
ESR1	RARA	Activation
ESR1	RET	Unknown
ESR1	RUNX2	Unknown
ESR1	SERPINB9	Unknown
ESR1	SERPINE1	Unknown
ESR1	SP1	Unknown
ESR1	TAC3	Unknown
ESR1	TERT	Unknown
ESR1	TFF1	Activation
ESR1	TGFA	Activation
ESR1	TP53	Repression
ESR1	TYMS	Unknown
ESR1	UGT1A4	Activation
ESR1	UGT2B15	Activation
ESR1	VEGFA	Unknown
ESR1	YWHAQ	Unknown
ESR1	ZEB1	Activation
ESR1	ZFHX3	Activation
ESR2	AVP	Unknown
ESR2	BRCA2	Repression
ESR2	CD68	Unknown
ESR2	CDKN1A	Activation
ESR2	CHAT	Unknown
ESR2	CRH	Repression
ESR2	CTSD	Activation
ESR2	FOS	Unknown
ESR2	INSR	Repression
ESR2	JUN	Unknown
ESR2	MKNK2	Unknown
ESR2	OXT	Unknown
ESR2	PELP1	Unknown
ESR2	PTPRC	Unknown
ESR2	SERPINE1	Unknown
ESR2	TERT	Unknown
ESR2	TFF1	Activation
ESR2	TGFA	Activation
ESR2	VEGFA	Unknown
ESRRA	AHR	Unknown
ESRRA	CYP19A1	Unknown
ESRRA	DAP3	Unknown
ESRRA	NR2F1	Repression
ESRRA	NR2F6	Repression
ESRRA	NRIP1	Activation
ESRRA	PNRC1	Unknown
ESRRA	SNAI1	Repression
ESRRA	SNAI2	Repression
ESRRB	BCAS2	Unknown
ESRRG	NR0B1	Activation
ETS1	ABCB1	Unknown
ETS1	ANGPT2	Unknown
ETS1	ANPEP	Unknown
ETS1	ATXN2	Unknown
ETS1	BAX	Repression
ETS1	BMP4	Unknown
ETS1	EMSY	Unknown
ETS1	CA9	Repression
ETS1	CASP1	Activation
ETS1	CD6	Unknown
ETS1	CD8A	Unknown
ETS1	CDKN1A	Unknown
ETS1	CDKN2A	Activation
ETS1	CHUK	Unknown
ETS1	COL1A1	Unknown
ETS1	CR1	Unknown
ETS1	CSF2	Unknown
ETS1	CSF3R	Unknown
ETS1	CSNK2A1	Unknown
ETS1	CSNK2B	Unknown
ETS1	CTSB	Unknown
ETS1	CXCR4	Unknown
ETS1	DUSP6	Unknown
ETS1	ECE1	Unknown
ETS1	EGR1	Activation
ETS1	ERG	Activation
ETS1	F13A1	Unknown
ETS1	FGFBP1	Unknown
ETS1	FLI1	Activation
ETS1	FLT1	Unknown
ETS1	FOXD1	Unknown
ETS1	GP6	Unknown
ETS1	GRPR	Unknown
ETS1	HMOX1	Unknown
ETS1	HPGD	Unknown
ETS1	IGFBP1	Unknown
ETS1	IL2	Unknown
ETS1	IL2RB	Unknown
ETS1	IL3	Unknown
ETS1	IL5	Unknown
ETS1	ITGB3	Unknown
ETS1	CIP2A	Activation
ETS1	LCK	Unknown
ETS1	MDM2	Unknown
ETS1	MGAT5	Unknown
ETS1	MMP1	Activation
ETS1	MMP10	Unknown
ETS1	MMP13	Activation
ETS1	MMP3	Unknown
ETS1	MMP9	Activation
ETS1	MUC4	Activation
ETS1	MYB	Unknown
ETS1	NDRG1	Repression
ETS1	NKX3-1	Activation
ETS1	PARP1	Unknown
ETS1	PF4	Unknown
ETS1	PLAU	Unknown
ETS1	PRL	Unknown
ETS1	PTHLH	Unknown
ETS1	RHOC	Activation
ETS1	SLC26A3	Unknown
ETS1	SPRY2	Unknown
ETS1	SQSTM1	Unknown
ETS1	TAF12	Unknown
ETS1	TBXA2R	Activation
ETS1	TBXAS1	Unknown
ETS1	TERT	Repression
ETS1	TFAP2A	Unknown
ETS1	TGFBR2	Unknown
ETS1	TMEM158	Activation
ETS1	TNC	Unknown
ETS1	TNFSF14	Unknown
ETS1	TP53	Unknown
ETS1	VWF	Unknown
ETS1	WAS	Unknown
ETS1	WT1	Activation
ETS2	ANGPT2	Unknown
ETS2	ANPEP	Unknown
ETS2	APP	Unknown
ETS2	CD163	Unknown
ETS2	CDK1	Unknown
ETS2	CDKN1A	Unknown
ETS2	CDKN2A	Unknown
ETS2	CGA	Unknown
ETS2	CHRNE	Unknown
ETS2	CSF2	Unknown
ETS2	CSF3R	Unknown
ETS2	CXCL8	Activation
ETS2	EGR1	Activation
ETS2	ERG	Unknown
ETS2	FLI1	Unknown
ETS2	ICAM1	Activation
ETS2	IL12B	Unknown
ETS2	IL5	Unknown
ETS2	LCK	Activation
ETS2	MDM2	Unknown
ETS2	MMP1	Unknown
ETS2	MMP2	Unknown
ETS2	MMP3	Unknown
ETS2	MMP9	Unknown
ETS2	MSR1	Unknown
ETS2	MYC	Unknown
ETS2	PDE7A	Unknown
ETS2	TERT	Unknown
ETS2	TLR9	Unknown
ETS2	TNC	Unknown
ETS2	TP53	Unknown
ETS2	VWF	Unknown
ETV1	AR	Unknown
ETV1	CAT	Unknown
ETV3	MMP1	Unknown
ETV3	NFKB1	Repression
ETV3	RELA	Repression
ETV4	AGTR1	Unknown
ETV4	BDKRB1	Unknown
ETV4	CCND2	Activation
ETV4	CCND3	Activation
ETV4	EGLN1	Unknown
ETV4	ERBB2	Unknown
ETV4	ETS1	Unknown
ETV4	GBA	Unknown
ETV4	MMP1	Unknown
ETV4	MMP14	Activation
ETV4	MMP2	Unknown
ETV4	MMP7	Unknown
ETV4	MUC4	Unknown
ETV4	PLAUR	Unknown
ETV4	PTGS2	Unknown
ETV4	SYN2	Unknown
ETV4	TERT	Activation
ETV4	TGFBR2	Unknown
ETV4	TIMP2	Unknown
ETV4	TNF	Unknown
ETV4	VIM	Unknown
ETV5	ICAM1	Activation
ETV5	MMP2	Unknown
ETV6	BBC3	Activation
ETV6	CDKN1A	Activation
ETV6	GAS2	Repression
ETV6	IGFBP5	Activation
ETV6	MAD2L1	Repression
ETV7	ETS1	Unknown
ETV7	ETS2	Unknown
ETV7	ETV6	Unknown
EVX1	GSC	Repression
EWSR1	ATF1	Unknown
EWSR1	CCK	Unknown
EWSR1	EGR2	Unknown
EWSR1	MITF	Activation
EWSR1	NR0B1	Unknown
EWSR1	PHLDA1	Repression
EWSR1	POU4F1	Unknown
EWSR1	TERT	Activation
EWSR1	TGFBR2	Repression
EZH2	ADAMTS1	Repression
EZH2	ADRB2	Repression
EZH2	ALDH1A1	Repression
EZH2	APC	Repression
EZH2	AXL	Activation
EZH2	BRCA1	Unknown
EZH2	CCND1	Activation
EZH2	CCNE1	Activation
EZH2	CDH1	Repression
EZH2	CDKN1A	Unknown
EZH2	CDKN2A	Repression
EZH2	CDKN2B	Repression
EZH2	CIITA	Repression
EZH2	CPEB1	Unknown
EZH2	DACT3	Repression
EZH2	FBXO32	Unknown
EZH2	FOXC1	Repression
EZH2	HDAC1	Repression
EZH2	HOXB13	Repression
EZH2	IGFBP1	Unknown
EZH2	KPNB1	Activation
EZH2	MMP2	Activation
EZH2	MST1	Repression
EZH2	MYC	Repression
EZH2	PAX8	Unknown
EZH2	PCNA	Activation
EZH2	PEBP1	Repression
EZH2	PIP5K1C	Repression
EZH2	POLR3D	Unknown
EZH2	PRL	Unknown
EZH2	PTEN	Unknown
EZH2	RPLP0	Activation
EZH2	RUNX3	Repression
EZH2	SATB1	Repression
EZH2	SFRP1	Unknown
EZH2	SNAI2	Repression
EZH2	SSTR1	Repression
EZH2	TP53	Unknown
EZH2	TWIST1	Repression
EZH2	VDR	Unknown
FHL2	CCND1	Repression
FHL2	CDKN1A	Activation
FHL2	CDKN1B	Activation
FHL2	NFKB1	Unknown
FHL2	RELA	Unknown
FIGLA	TCF3	Unknown
FLI1	CCK	Unknown
FLI1	COL1A2	Repression
FLI1	EP300	Unknown
FLI1	ERG	Unknown
FLI1	EYA3	Activation
FLI1	FLI1	Activation
FLI1	FOXM1	Activation
FLI1	GATA1	Unknown
FLI1	GP6	Unknown
FLI1	GP9	Unknown
FLI1	HDAC1	Unknown
FLI1	HMOX1	Unknown
FLI1	ID2	Unknown
FLI1	IGFBP3	Unknown
FLI1	IL10	Activation
FLI1	ITGA2B	Unknown
FLI1	MIR708	Repression
FLI1	MMP1	Repression
FLI1	MPL	Unknown
FLI1	PF4	Unknown
FLI1	PHLDA1	Repression
FLI1	TERT	Unknown
FLI1	TGFBR2	Unknown
FOS	ACTA1	Unknown
FOS	BATF3	Unknown
FOS	BCL2L1	Unknown
FOS	CASP9	Activation
FOS	CCK	Unknown
FOS	CCND1	Activation
